subject,block,trial,mu1,mu2,choice,reward,RT,higher_mean,chose_higher,mean_diff_abs,mean_diff_abs_cut,previous_choice,repeat_choice,switch_choice
39,12,4,6,9,2,8,495,2,TRUE,3,< 5,2,1,0
39,12,5,6,9,2,11,527,2,TRUE,3,< 5,2,1,0
39,12,6,6,9,2,8,547,2,TRUE,3,< 5,2,1,0
39,12,7,6,9,2,9,575,2,TRUE,3,< 5,2,1,0
39,12,8,6,9,2,9,527,2,TRUE,3,< 5,2,1,0
39,12,9,6,9,2,10,526,2,TRUE,3,< 5,2,1,0
39,12,10,6,9,2,8,543,2,TRUE,3,< 5,2,1,0
39,13,1,0,-9,2,-11,1312,1,FALSE,9,5 - 10,NA,0,1
39,13,2,0,-9,1,-1,496,1,TRUE,9,5 - 10,2,0,1
39,13,3,0,-9,1,0,575,1,TRUE,9,5 - 10,1,1,0
39,13,4,0,-9,1,-1,531,1,TRUE,9,5 - 10,1,1,0
39,13,5,0,-9,1,1,544,1,TRUE,9,5 - 10,1,1,0
39,13,6,0,-9,1,-2,883,1,TRUE,9,5 - 10,1,1,0
39,13,7,0,-9,1,1,495,1,TRUE,9,5 - 10,1,1,0
39,13,8,0,-9,1,1,543,1,TRUE,9,5 - 10,1,1,0
39,13,9,0,-9,1,1,495,1,TRUE,9,5 - 10,1,1,0
39,13,10,0,-9,1,0,607,1,TRUE,9,5 - 10,1,1,0
39,14,1,-5,-1,2,-1,1280,2,TRUE,4,< 5,NA,0,1
39,14,2,-5,-1,1,-6,785,2,FALSE,4,< 5,2,0,1
39,14,3,-5,-1,2,-2,511,2,TRUE,4,< 5,1,0,1
39,14,4,-5,-1,2,-2,482,2,TRUE,4,< 5,2,1,0
39,14,5,-5,-1,2,0,496,2,TRUE,4,< 5,2,1,0
39,14,6,-5,-1,2,0,531,2,TRUE,4,< 5,2,1,0
39,14,7,-5,-1,2,-4,559,2,TRUE,4,< 5,2,1,0
39,14,8,-5,-1,2,-1,527,2,TRUE,4,< 5,2,1,0
39,14,9,-5,-1,2,1,478,2,TRUE,4,< 5,2,1,0
39,14,10,-5,-1,2,1,527,2,TRUE,4,< 5,2,1,0
39,15,1,-15,1,1,-14,1423,2,FALSE,16,> 15,NA,0,1
39,15,2,-15,1,2,1,575,2,TRUE,16,> 15,1,0,1
39,15,3,-15,1,2,2,479,2,TRUE,16,> 15,2,1,0
39,15,4,-15,1,2,0,500,2,TRUE,16,> 15,2,1,0
39,15,5,-15,1,2,1,447,2,TRUE,16,> 15,2,1,0
39,15,6,-15,1,2,3,479,2,TRUE,16,> 15,2,1,0
39,15,7,-15,1,2,1,515,2,TRUE,16,> 15,2,1,0
39,15,8,-15,1,2,1,495,2,TRUE,16,> 15,2,1,0
39,15,9,-15,1,2,1,495,2,TRUE,16,> 15,2,1,0
39,15,10,-15,1,2,1,533,2,TRUE,16,> 15,2,1,0
39,16,1,5,-5,1,6,1372,1,TRUE,10,5 - 10,NA,0,1
39,16,2,5,-5,2,-4,512,1,FALSE,10,5 - 10,1,0,1
39,16,3,5,-5,1,5,539,1,TRUE,10,5 - 10,2,0,1
39,16,4,5,-5,1,5,575,1,TRUE,10,5 - 10,1,1,0
39,16,5,5,-5,1,6,492,1,TRUE,10,5 - 10,1,1,0
39,16,6,5,-5,1,6,511,1,TRUE,10,5 - 10,1,1,0
39,16,7,5,-5,1,5,495,1,TRUE,10,5 - 10,1,1,0
39,16,8,5,-5,1,7,467,1,TRUE,10,5 - 10,1,1,0
39,16,9,5,-5,1,8,483,1,TRUE,10,5 - 10,1,1,0
39,16,10,5,-5,1,6,530,1,TRUE,10,5 - 10,1,1,0
39,17,1,-12,2,1,-12,1356,2,FALSE,14,10 - 15,NA,0,1
39,17,2,-12,2,2,3,575,2,TRUE,14,10 - 15,1,0,1
39,17,3,-12,2,2,2,447,2,TRUE,14,10 - 15,2,1,0
39,17,4,-12,2,2,2,495,2,TRUE,14,10 - 15,2,1,0
39,17,5,-12,2,2,1,479,2,TRUE,14,10 - 15,2,1,0
39,17,6,-12,2,2,1,480,2,TRUE,14,10 - 15,2,1,0
39,17,7,-12,2,2,1,527,2,TRUE,14,10 - 15,2,1,0
39,17,8,-12,2,2,0,463,2,TRUE,14,10 - 15,2,1,0
39,17,9,-12,2,2,2,463,2,TRUE,14,10 - 15,2,1,0
39,17,10,-12,2,2,3,463,2,TRUE,14,10 - 15,2,1,0
39,18,1,0,-2,1,0,1736,1,TRUE,2,< 5,NA,0,1
39,18,2,0,-2,2,-3,687,1,FALSE,2,< 5,1,0,1
39,18,3,0,-2,1,0,499,1,TRUE,2,< 5,2,0,1
39,18,4,0,-2,1,0,483,1,TRUE,2,< 5,1,1,0
39,18,5,0,-2,1,0,485,1,TRUE,2,< 5,1,1,0
39,18,6,0,-2,1,0,511,1,TRUE,2,< 5,1,1,0
39,18,7,0,-2,1,0,515,1,TRUE,2,< 5,1,1,0
39,18,8,0,-2,1,0,511,1,TRUE,2,< 5,1,1,0
39,18,9,0,-2,1,0,563,1,TRUE,2,< 5,1,1,0
39,18,10,0,-2,1,-1,527,1,TRUE,2,< 5,1,1,0
39,19,1,1,3,1,0,1216,2,FALSE,2,< 5,NA,0,1
39,19,2,1,3,2,5,542,2,TRUE,2,< 5,1,0,1
39,19,3,1,3,2,4,512,2,TRUE,2,< 5,2,1,0
39,19,4,1,3,2,3,494,2,TRUE,2,< 5,2,1,0
39,19,5,1,3,2,4,495,2,TRUE,2,< 5,2,1,0
39,19,6,1,3,2,3,510,2,TRUE,2,< 5,2,1,0
39,19,7,1,3,2,2,483,2,TRUE,2,< 5,2,1,0
39,19,8,1,3,2,3,527,2,TRUE,2,< 5,2,1,0
39,19,9,1,3,2,3,575,2,TRUE,2,< 5,2,1,0
39,19,10,1,3,2,3,591,2,TRUE,2,< 5,2,1,0
39,20,1,-3,-15,1,-4,1168,1,TRUE,12,10 - 15,NA,0,1
39,20,2,-3,-15,2,-16,495,1,FALSE,12,10 - 15,1,0,1
39,20,3,-3,-15,1,-5,527,1,TRUE,12,10 - 15,2,0,1
39,20,4,-3,-15,1,-3,507,1,TRUE,12,10 - 15,1,1,0
39,20,5,-3,-15,1,-3,557,1,TRUE,12,10 - 15,1,1,0
39,20,6,-3,-15,1,-3,466,1,TRUE,12,10 - 15,1,1,0
39,20,7,-3,-15,1,-1,478,1,TRUE,12,10 - 15,1,1,0
39,20,8,-3,-15,1,-3,543,1,TRUE,12,10 - 15,1,1,0
39,20,9,-3,-15,1,-2,740,1,TRUE,12,10 - 15,1,1,0
39,20,10,-3,-15,1,0,559,1,TRUE,12,10 - 15,1,1,0
40,1,1,0,-7,1,0,1023,1,TRUE,7,5 - 10,NA,0,1
40,1,2,0,-7,1,0,597,1,TRUE,7,5 - 10,1,1,0
40,1,3,0,-7,2,-8,542,1,FALSE,7,5 - 10,1,0,1
40,1,4,0,-7,1,1,367,1,TRUE,7,5 - 10,2,0,1
40,1,5,0,-7,1,-2,423,1,TRUE,7,5 - 10,1,1,0
40,1,6,0,-7,1,3,430,1,TRUE,7,5 - 10,1,1,0
40,1,7,0,-7,1,0,352,1,TRUE,7,5 - 10,1,1,0
40,1,8,0,-7,1,0,376,1,TRUE,7,5 - 10,1,1,0
40,1,9,0,-7,2,-9,487,1,FALSE,7,5 - 10,1,0,1
40,1,10,0,-7,1,-2,343,1,TRUE,7,5 - 10,2,0,1
40,2,1,12,-5,2,-5,880,1,FALSE,17,> 15,NA,0,1
40,2,2,12,-5,1,11,575,1,TRUE,17,> 15,2,0,1
40,2,3,12,-5,1,14,528,1,TRUE,17,> 15,1,1,0
40,2,4,12,-5,1,13,456,1,TRUE,17,> 15,1,1,0
40,2,5,12,-5,1,13,431,1,TRUE,17,> 15,1,1,0
40,2,6,12,-5,1,11,391,1,TRUE,17,> 15,1,1,0
40,2,7,12,-5,1,11,390,1,TRUE,17,> 15,1,1,0
40,2,8,12,-5,1,13,392,1,TRUE,17,> 15,1,1,0
40,2,9,12,-5,1,12,431,1,TRUE,17,> 15,1,1,0
40,2,10,12,-5,1,10,383,1,TRUE,17,> 15,1,1,0
40,3,1,4,7,1,5,527,2,FALSE,3,< 5,NA,0,1
40,3,2,4,7,1,5,350,2,FALSE,3,< 5,1,1,0
40,3,3,4,7,2,6,312,2,TRUE,3,< 5,1,0,1
40,3,4,4,7,2,8,336,2,TRUE,3,< 5,2,1,0
40,3,5,4,7,2,8,287,2,TRUE,3,< 5,2,1,0
40,3,6,4,7,2,9,319,2,TRUE,3,< 5,2,1,0
40,3,7,4,7,2,7,311,2,TRUE,3,< 5,2,1,0
40,3,8,4,7,2,7,326,2,TRUE,3,< 5,2,1,0
40,3,9,4,7,2,7,328,2,TRUE,3,< 5,2,1,0
40,3,10,4,7,2,8,328,2,TRUE,3,< 5,2,1,0
40,4,1,-1,7,2,8,688,2,TRUE,8,5 - 10,NA,0,1
40,4,2,-1,7,2,8,344,2,TRUE,8,5 - 10,2,1,0
40,4,3,-1,7,2,8,312,2,TRUE,8,5 - 10,2,1,0
40,4,4,-1,7,2,9,303,2,TRUE,8,5 - 10,2,1,0
40,4,5,-1,7,2,7,352,2,TRUE,8,5 - 10,2,1,0
40,4,6,-1,7,2,7,328,2,TRUE,8,5 - 10,2,1,0
40,4,7,-1,7,1,0,423,2,FALSE,8,5 - 10,2,0,1
40,4,8,-1,7,2,6,240,2,TRUE,8,5 - 10,1,0,1
40,4,9,-1,7,2,5,327,2,TRUE,8,5 - 10,2,1,0
40,4,10,-1,7,2,7,304,2,TRUE,8,5 - 10,2,1,0
40,5,1,0,-10,2,-9,695,1,FALSE,10,5 - 10,NA,0,1
40,5,2,0,-10,1,1,246,1,TRUE,10,5 - 10,2,0,1
40,5,3,0,-10,1,1,272,1,TRUE,10,5 - 10,1,1,0
40,5,4,0,-10,1,0,304,1,TRUE,10,5 - 10,1,1,0
40,5,5,0,-10,1,0,486,1,TRUE,10,5 - 10,1,1,0
40,5,6,0,-10,1,0,288,1,TRUE,10,5 - 10,1,1,0
40,5,7,0,-10,2,-9,328,1,FALSE,10,5 - 10,1,0,1
40,5,8,0,-10,1,-1,240,1,TRUE,10,5 - 10,2,0,1
40,5,9,0,-10,1,-1,439,1,TRUE,10,5 - 10,1,1,0
40,5,10,0,-10,1,0,280,1,TRUE,10,5 - 10,1,1,0
40,6,1,-31,4,1,-31,647,2,FALSE,35,> 15,NA,0,1
40,6,2,-31,4,2,2,248,2,TRUE,35,> 15,1,0,1
40,6,3,-31,4,2,3,247,2,TRUE,35,> 15,2,1,0
40,6,4,-31,4,2,4,280,2,TRUE,35,> 15,2,1,0
40,6,5,-31,4,2,2,417,2,TRUE,35,> 15,2,1,0
40,6,6,-31,4,2,4,351,2,TRUE,35,> 15,2,1,0
40,6,7,-31,4,2,5,313,2,TRUE,35,> 15,2,1,0
40,6,8,-31,4,2,4,344,2,TRUE,35,> 15,2,1,0
40,6,9,-31,4,2,4,327,2,TRUE,35,> 15,2,1,0
40,6,10,-31,4,2,2,335,2,TRUE,35,> 15,2,1,0
40,7,1,12,-6,2,-5,617,1,FALSE,18,> 15,NA,0,1
40,7,2,12,-6,1,13,409,1,TRUE,18,> 15,2,0,1
40,7,3,12,-6,1,13,295,1,TRUE,18,> 15,1,1,0
40,7,4,12,-6,1,12,328,1,TRUE,18,> 15,1,1,0
40,7,5,12,-6,1,11,320,1,TRUE,18,> 15,1,1,0
40,7,6,12,-6,1,10,477,1,TRUE,18,> 15,1,1,0
40,7,7,12,-6,1,12,336,1,TRUE,18,> 15,1,1,0
40,7,8,12,-6,1,14,303,1,TRUE,18,> 15,1,1,0
40,7,9,12,-6,1,13,327,1,TRUE,18,> 15,1,1,0
40,7,10,12,-6,1,11,311,1,TRUE,18,> 15,1,1,0
40,8,1,13,-5,1,13,576,1,TRUE,18,> 15,NA,0,1
40,8,2,13,-5,1,14,276,1,TRUE,18,> 15,1,1,0
40,8,3,13,-5,1,15,304,1,TRUE,18,> 15,1,1,0
40,8,4,13,-5,1,14,305,1,TRUE,18,> 15,1,1,0
40,8,5,13,-5,1,13,296,1,TRUE,18,> 15,1,1,0
40,8,6,13,-5,1,13,280,1,TRUE,18,> 15,1,1,0
40,8,7,13,-5,1,13,295,1,TRUE,18,> 15,1,1,0
40,8,8,13,-5,1,12,287,1,TRUE,18,> 15,1,1,0
40,8,9,13,-5,2,-6,344,1,FALSE,18,> 15,1,0,1
40,8,10,13,-5,1,12,295,1,TRUE,18,> 15,2,0,1
40,9,1,-2,0,1,-1,544,2,FALSE,2,< 5,NA,0,1
40,9,2,-2,0,1,-2,319,2,FALSE,2,< 5,1,1,0
40,9,3,-2,0,2,0,288,2,TRUE,2,< 5,1,0,1
40,9,4,-2,0,2,0,263,2,TRUE,2,< 5,2,1,0
40,9,5,-2,0,2,1,295,2,TRUE,2,< 5,2,1,0
40,9,6,-2,0,2,2,255,2,TRUE,2,< 5,2,1,0
40,9,7,-2,0,2,1,287,2,TRUE,2,< 5,2,1,0
40,9,8,-2,0,2,1,319,2,TRUE,2,< 5,2,1,0
40,9,9,-2,0,2,0,303,2,TRUE,2,< 5,2,1,0
40,9,10,-2,0,2,-2,295,2,TRUE,2,< 5,2,1,0
40,10,1,-7,14,1,-6,712,2,FALSE,21,> 15,NA,0,1
40,10,2,-7,14,2,15,368,2,TRUE,21,> 15,1,0,1
40,10,3,-7,14,2,14,279,2,TRUE,21,> 15,2,1,0
40,10,4,-7,14,2,13,327,2,TRUE,21,> 15,2,1,0
40,10,5,-7,14,2,15,311,2,TRUE,21,> 15,2,1,0
40,10,6,-7,14,2,16,311,2,TRUE,21,> 15,2,1,0
40,10,7,-7,14,2,16,303,2,TRUE,21,> 15,2,1,0
40,10,8,-7,14,2,12,319,2,TRUE,21,> 15,2,1,0
40,10,9,-7,14,2,12,327,2,TRUE,21,> 15,2,1,0
40,10,10,-7,14,2,15,351,2,TRUE,21,> 15,2,1,0
40,11,1,-9,-8,2,-9,704,2,TRUE,1,< 5,NA,0,1
40,11,2,-9,-8,1,-9,383,2,FALSE,1,< 5,2,0,1
40,11,3,-9,-8,2,-8,662,2,TRUE,1,< 5,1,0,1
40,11,4,-9,-8,1,-8,263,2,FALSE,1,< 5,2,0,1
40,11,5,-9,-8,1,-9,424,2,FALSE,1,< 5,1,1,0
40,11,6,-9,-8,2,-7,352,2,TRUE,1,< 5,1,0,1
40,11,7,-9,-8,2,-10,287,2,TRUE,1,< 5,2,1,0
40,11,8,-9,-8,2,-9,543,2,TRUE,1,< 5,2,1,0
40,11,9,-9,-8,1,-10,287,2,FALSE,1,< 5,2,0,1
40,11,10,-9,-8,2,-8,319,2,TRUE,1,< 5,1,0,1
40,12,1,6,-12,2,-10,664,1,FALSE,18,> 15,NA,0,1
40,12,2,6,-12,1,7,408,1,TRUE,18,> 15,2,0,1
40,12,3,6,-12,1,7,264,1,TRUE,18,> 15,1,1,0
40,12,4,6,-12,1,7,303,1,TRUE,18,> 15,1,1,0
40,12,5,6,-12,1,5,319,1,TRUE,18,> 15,1,1,0
40,12,6,6,-12,1,5,303,1,TRUE,18,> 15,1,1,0
40,12,7,6,-12,1,6,318,1,TRUE,18,> 15,1,1,0
40,12,8,6,-12,1,5,311,1,TRUE,18,> 15,1,1,0
40,12,9,6,-12,1,7,304,1,TRUE,18,> 15,1,1,0
40,12,10,6,-12,1,6,303,1,TRUE,18,> 15,1,1,0
40,13,1,-1,-4,1,-3,457,1,TRUE,3,< 5,NA,0,1
40,13,2,-1,-4,2,-4,439,1,FALSE,3,< 5,1,0,1
40,13,3,-1,-4,1,-2,344,1,TRUE,3,< 5,2,0,1
40,13,4,-1,-4,1,1,271,1,TRUE,3,< 5,1,1,0
40,13,5,-1,-4,1,-1,279,1,TRUE,3,< 5,1,1,0
40,13,6,-1,-4,1,-3,279,1,TRUE,3,< 5,1,1,0
40,13,7,-1,-4,1,0,295,1,TRUE,3,< 5,1,1,0
40,13,8,-1,-4,2,-3,304,1,FALSE,3,< 5,1,0,1
40,13,9,-1,-4,1,-1,519,1,TRUE,3,< 5,2,0,1
40,13,10,-1,-4,1,-1,407,1,TRUE,3,< 5,1,1,0
40,14,1,4,8,1,4,568,2,FALSE,4,< 5,NA,0,1
40,14,2,4,8,1,4,279,2,FALSE,4,< 5,1,1,0
40,14,3,4,8,1,5,327,2,FALSE,4,< 5,1,1,0
40,14,4,4,8,1,4,303,2,FALSE,4,< 5,1,1,0
40,14,5,4,8,1,3,328,2,FALSE,4,< 5,1,1,0
40,14,6,4,8,1,4,304,2,FALSE,4,< 5,1,1,0
40,14,7,4,8,2,8,335,2,TRUE,4,< 5,1,0,1
40,14,8,4,8,2,7,280,2,TRUE,4,< 5,2,1,0
40,14,9,4,8,2,9,295,2,TRUE,4,< 5,2,1,0
40,14,10,4,8,2,9,295,2,TRUE,4,< 5,2,1,0
40,15,1,-10,-1,2,-1,577,2,TRUE,9,5 - 10,NA,0,1
40,15,2,-10,-1,2,0,320,2,TRUE,9,5 - 10,2,1,0
40,15,3,-10,-1,1,-10,311,2,FALSE,9,5 - 10,2,0,1
40,15,4,-10,-1,2,1,368,2,TRUE,9,5 - 10,1,0,1
40,15,5,-10,-1,2,-1,317,2,TRUE,9,5 - 10,2,1,0
40,15,6,-10,-1,2,-2,271,2,TRUE,9,5 - 10,2,1,0
40,15,7,-10,-1,2,-1,279,2,TRUE,9,5 - 10,2,1,0
40,15,8,-10,-1,2,-1,295,2,TRUE,9,5 - 10,2,1,0
40,15,9,-10,-1,2,-2,439,2,TRUE,9,5 - 10,2,1,0
40,15,10,-10,-1,2,-1,592,2,TRUE,9,5 - 10,2,1,0
40,16,1,8,9,2,9,583,2,TRUE,1,< 5,NA,0,1
40,16,2,8,9,1,8,288,2,FALSE,1,< 5,2,0,1
40,16,3,8,9,2,10,350,2,TRUE,1,< 5,1,0,1
40,16,4,8,9,2,8,316,2,TRUE,1,< 5,2,1,0
40,16,5,8,9,2,8,336,2,TRUE,1,< 5,2,1,0
40,16,6,8,9,2,8,304,2,TRUE,1,< 5,2,1,0
40,16,7,8,9,2,9,320,2,TRUE,1,< 5,2,1,0
40,16,8,8,9,1,6,409,2,FALSE,1,< 5,2,0,1
40,16,9,8,9,2,9,328,2,TRUE,1,< 5,1,0,1
40,16,10,8,9,2,8,317,2,TRUE,1,< 5,2,1,0
40,17,1,20,4,2,4,616,1,FALSE,16,> 15,NA,0,1
40,17,2,20,4,2,3,327,1,FALSE,16,> 15,2,1,0
40,17,3,20,4,1,21,320,1,TRUE,16,> 15,2,0,1
40,17,4,20,4,1,20,280,1,TRUE,16,> 15,1,1,0
40,17,5,20,4,1,20,280,1,TRUE,16,> 15,1,1,0
40,17,6,20,4,1,18,301,1,TRUE,16,> 15,1,1,0
40,17,7,20,4,1,19,310,1,TRUE,16,> 15,1,1,0
40,17,8,20,4,1,19,319,1,TRUE,16,> 15,1,1,0
40,17,9,20,4,1,19,384,1,TRUE,16,> 15,1,1,0
40,17,10,20,4,1,21,424,1,TRUE,16,> 15,1,1,0
40,18,1,-3,4,1,-4,528,2,FALSE,7,5 - 10,NA,0,1
40,18,2,-3,4,2,3,310,2,TRUE,7,5 - 10,1,0,1
40,18,3,-3,4,2,3,367,2,TRUE,7,5 - 10,2,1,0
40,18,4,-3,4,2,6,295,2,TRUE,7,5 - 10,2,1,0
40,18,5,-3,4,2,4,332,2,TRUE,7,5 - 10,2,1,0
40,18,6,-3,4,2,3,311,2,TRUE,7,5 - 10,2,1,0
40,18,7,-3,4,2,4,320,2,TRUE,7,5 - 10,2,1,0
40,18,8,-3,4,2,4,295,2,TRUE,7,5 - 10,2,1,0
40,18,9,-3,4,2,4,310,2,TRUE,7,5 - 10,2,1,0
40,18,10,-3,4,2,6,344,2,TRUE,7,5 - 10,2,1,0
40,19,1,9,-4,2,-6,519,1,FALSE,13,10 - 15,NA,0,1
40,19,2,9,-4,1,10,320,1,TRUE,13,10 - 15,2,0,1
40,19,3,9,-4,1,10,280,1,TRUE,13,10 - 15,1,1,0
40,19,4,9,-4,1,11,295,1,TRUE,13,10 - 15,1,1,0
40,19,5,9,-4,1,8,278,1,TRUE,13,10 - 15,1,1,0
40,19,6,9,-4,1,8,304,1,TRUE,13,10 - 15,1,1,0
40,19,7,9,-4,1,9,327,1,TRUE,13,10 - 15,1,1,0
40,19,8,9,-4,1,8,327,1,TRUE,13,10 - 15,1,1,0
40,19,9,9,-4,1,9,336,1,TRUE,13,10 - 15,1,1,0
40,19,10,9,-4,1,9,319,1,TRUE,13,10 - 15,1,1,0
40,20,1,11,3,2,3,584,1,FALSE,8,5 - 10,NA,0,1
40,20,2,11,3,2,3,344,1,FALSE,8,5 - 10,2,1,0
40,20,3,11,3,1,12,303,1,TRUE,8,5 - 10,2,0,1
40,20,4,11,3,1,11,305,1,TRUE,8,5 - 10,1,1,0
40,20,5,11,3,1,12,416,1,TRUE,8,5 - 10,1,1,0
40,20,6,11,3,1,11,319,1,TRUE,8,5 - 10,1,1,0
40,20,7,11,3,1,10,303,1,TRUE,8,5 - 10,1,1,0
40,20,8,11,3,1,11,294,1,TRUE,8,5 - 10,1,1,0
40,20,9,11,3,1,10,296,1,TRUE,8,5 - 10,1,1,0
40,20,10,11,3,1,12,336,1,TRUE,8,5 - 10,1,1,0
41,1,1,-2,3,2,5,1600,2,TRUE,5,< 5,NA,0,1
41,1,2,-2,3,1,-4,981,2,FALSE,5,< 5,2,0,1
41,1,3,-2,3,2,4,663,2,TRUE,5,< 5,1,0,1
41,1,4,-2,3,2,3,615,2,TRUE,5,< 5,2,1,0
41,1,5,-2,3,1,-1,791,2,FALSE,5,< 5,2,0,1
41,1,6,-2,3,2,3,447,2,TRUE,5,< 5,1,0,1
41,1,7,-2,3,2,4,480,2,TRUE,5,< 5,2,1,0
41,1,8,-2,3,2,1,504,2,TRUE,5,< 5,2,1,0
41,1,9,-2,3,1,-3,504,2,FALSE,5,< 5,2,0,1
41,1,10,-2,3,2,3,448,2,TRUE,5,< 5,1,0,1
41,2,1,8,-16,2,-17,1032,1,FALSE,24,> 15,NA,0,1
41,2,2,8,-16,1,7,543,1,TRUE,24,> 15,2,0,1
41,2,3,8,-16,1,9,503,1,TRUE,24,> 15,1,1,0
41,2,4,8,-16,1,8,511,1,TRUE,24,> 15,1,1,0
41,2,5,8,-16,1,7,423,1,TRUE,24,> 15,1,1,0
41,2,6,8,-16,1,9,423,1,TRUE,24,> 15,1,1,0
41,2,7,8,-16,1,8,462,1,TRUE,24,> 15,1,1,0
41,2,8,8,-16,1,7,487,1,TRUE,24,> 15,1,1,0
41,2,9,8,-16,1,9,440,1,TRUE,24,> 15,1,1,0
41,2,10,8,-16,1,8,432,1,TRUE,24,> 15,1,1,0
41,3,1,1,8,2,7,768,2,TRUE,7,5 - 10,NA,0,1
41,3,2,1,8,2,8,351,2,TRUE,7,5 - 10,2,1,0
41,3,3,1,8,2,8,368,2,TRUE,7,5 - 10,2,1,0
41,3,4,1,8,2,7,374,2,TRUE,7,5 - 10,2,1,0
41,3,5,1,8,2,9,359,2,TRUE,7,5 - 10,2,1,0
41,3,6,1,8,2,6,403,2,TRUE,7,5 - 10,2,1,0
41,3,7,1,8,2,6,391,2,TRUE,7,5 - 10,2,1,0
41,3,8,1,8,1,1,431,2,FALSE,7,5 - 10,2,0,1
41,3,9,1,8,1,2,503,2,FALSE,7,5 - 10,1,1,0
41,3,10,1,8,2,9,383,2,TRUE,7,5 - 10,1,0,1
41,4,1,-3,11,2,12,720,2,TRUE,14,10 - 15,NA,0,1
41,4,2,-3,11,2,12,464,2,TRUE,14,10 - 15,2,1,0
41,4,3,-3,11,1,-2,472,2,FALSE,14,10 - 15,2,0,1
41,4,4,-3,11,2,12,383,2,TRUE,14,10 - 15,1,0,1
41,4,5,-3,11,2,11,351,2,TRUE,14,10 - 15,2,1,0
41,4,6,-3,11,2,12,360,2,TRUE,14,10 - 15,2,1,0
41,4,7,-3,11,2,12,336,2,TRUE,14,10 - 15,2,1,0
41,4,8,-3,11,2,10,360,2,TRUE,14,10 - 15,2,1,0
41,4,9,-3,11,2,11,368,2,TRUE,14,10 - 15,2,1,0
41,4,10,-3,11,2,13,335,2,TRUE,14,10 - 15,2,1,0
41,5,1,-3,-2,2,-3,544,2,TRUE,1,< 5,NA,0,1
41,5,2,-3,-2,1,-1,423,2,FALSE,1,< 5,2,0,1
41,5,3,-3,-2,2,-1,343,2,TRUE,1,< 5,1,0,1
41,5,4,-3,-2,1,-2,375,2,FALSE,1,< 5,2,0,1
41,5,5,-3,-2,2,-2,367,2,TRUE,1,< 5,1,0,1
41,5,6,-3,-2,2,-2,367,2,TRUE,1,< 5,2,1,0
41,5,7,-3,-2,2,-2,392,2,TRUE,1,< 5,2,1,0
41,5,8,-3,-2,1,-4,360,2,FALSE,1,< 5,2,0,1
41,5,9,-3,-2,2,-2,336,2,TRUE,1,< 5,1,0,1
41,5,10,-3,-2,1,-2,557,2,FALSE,1,< 5,2,0,1
41,6,1,-2,7,2,9,544,2,TRUE,9,5 - 10,NA,0,1
41,6,2,-2,7,2,6,360,2,TRUE,9,5 - 10,2,1,0
41,6,3,-2,7,2,6,336,2,TRUE,9,5 - 10,2,1,0
41,6,4,-2,7,2,7,352,2,TRUE,9,5 - 10,2,1,0
41,6,5,-2,7,2,7,383,2,TRUE,9,5 - 10,2,1,0
41,6,6,-2,7,2,6,399,2,TRUE,9,5 - 10,2,1,0
41,6,7,-2,7,2,7,559,2,TRUE,9,5 - 10,2,1,0
41,6,8,-2,7,2,9,423,2,TRUE,9,5 - 10,2,1,0
41,6,9,-2,7,2,7,367,2,TRUE,9,5 - 10,2,1,0
41,6,10,-2,7,2,7,359,2,TRUE,9,5 - 10,2,1,0
41,7,1,4,-2,2,-3,974,1,FALSE,6,5 - 10,NA,0,1
41,7,2,4,-2,1,3,415,1,TRUE,6,5 - 10,2,0,1
41,7,3,4,-2,1,4,352,1,TRUE,6,5 - 10,1,1,0
41,7,4,4,-2,1,5,495,1,TRUE,6,5 - 10,1,1,0
41,7,5,4,-2,1,3,456,1,TRUE,6,5 - 10,1,1,0
41,7,6,4,-2,1,4,424,1,TRUE,6,5 - 10,1,1,0
41,7,7,4,-2,1,4,576,1,TRUE,6,5 - 10,1,1,0
41,7,8,4,-2,1,2,360,1,TRUE,6,5 - 10,1,1,0
41,7,9,4,-2,1,4,376,1,TRUE,6,5 - 10,1,1,0
41,7,10,4,-2,1,4,624,1,TRUE,6,5 - 10,1,1,0
41,8,1,-4,4,2,5,648,2,TRUE,8,5 - 10,NA,0,1
41,8,2,-4,4,2,4,454,2,TRUE,8,5 - 10,2,1,0
41,8,3,-4,4,2,4,352,2,TRUE,8,5 - 10,2,1,0
41,8,4,-4,4,2,5,440,2,TRUE,8,5 - 10,2,1,0
41,8,5,-4,4,2,4,336,2,TRUE,8,5 - 10,2,1,0
41,8,6,-4,4,2,4,327,2,TRUE,8,5 - 10,2,1,0
41,8,7,-4,4,2,5,376,2,TRUE,8,5 - 10,2,1,0
41,8,8,-4,4,2,3,391,2,TRUE,8,5 - 10,2,1,0
41,8,9,-4,4,2,6,366,2,TRUE,8,5 - 10,2,1,0
41,8,10,-4,4,2,4,391,2,TRUE,8,5 - 10,2,1,0
41,9,1,9,17,2,16,864,2,TRUE,8,5 - 10,NA,0,1
41,9,2,9,17,2,16,375,2,TRUE,8,5 - 10,2,1,0
41,9,3,9,17,2,16,359,2,TRUE,8,5 - 10,2,1,0
41,9,4,9,17,2,17,350,2,TRUE,8,5 - 10,2,1,0
41,9,5,9,17,2,18,384,2,TRUE,8,5 - 10,2,1,0
41,9,6,9,17,2,15,479,2,TRUE,8,5 - 10,2,1,0
41,9,7,9,17,2,17,359,2,TRUE,8,5 - 10,2,1,0
