cond,id,id2,seed,trial,deck,payoff,rt,block,age,gender,trend,volatility,previous_deck,repeat_deck,switch_deck,run_nr,run_length
nts,15,15,3,2,2,-15,1775.6539,1,21,female,Trend,Variance Changes,3,0,1,2974,1
nts,15,15,3,3,4,59,2184.5363,1,21,female,Trend,Variance Changes,2,0,1,2975,1
nts,15,15,3,4,1,-72,1569.8113,1,21,female,Trend,Variance Changes,4,0,1,2976,1
nts,15,15,3,5,4,72,2130.7324,1,21,female,Trend,Variance Changes,1,0,1,2977,1
nts,15,15,3,6,4,58,2114.0831,1,21,female,Trend,Variance Changes,4,1,0,2977,2
nts,15,15,3,7,4,60,1930.0825,1,21,female,Trend,Variance Changes,4,1,0,2977,3
nts,15,15,3,8,4,55,1978.6522,1,21,female,Trend,Variance Changes,4,1,0,2977,4
nts,15,15,3,9,4,60,1818.3121,1,21,female,Trend,Variance Changes,4,1,0,2977,5
nts,15,15,3,10,4,61,1528.4758,1,21,female,Trend,Variance Changes,4,1,0,2977,6
nts,15,15,3,11,4,61,1588.9366,1,21,female,Trend,Variance Changes,4,1,0,2977,7
nts,15,15,3,12,4,64,2042.8344,1,21,female,Trend,Variance Changes,4,1,0,2977,8
nts,15,15,3,13,4,59,1810.5083,1,21,female,Trend,Variance Changes,4,1,0,2977,9
nts,15,15,3,14,4,50,1826.8274,1,21,female,Trend,Variance Changes,4,1,0,2977,10
nts,15,15,3,15,3,29,1666.6708,1,21,female,Trend,Variance Changes,4,0,1,2978,1
nts,15,15,3,16,4,59,1609.3101,1,21,female,Trend,Variance Changes,3,0,1,2979,1
nts,15,15,3,17,4,66,1914.832,1,21,female,Trend,Variance Changes,4,1,0,2979,2
nts,15,15,3,18,4,56,1867.0496,1,21,female,Trend,Variance Changes,4,1,0,2979,3
nts,15,15,3,19,2,-21,2322.4921,1,21,female,Trend,Variance Changes,4,0,1,2980,1
nts,15,15,3,20,4,49,1802.8071,1,21,female,Trend,Variance Changes,2,0,1,2981,1
nts,15,15,3,21,4,45,1762.6015,1,21,female,Trend,Variance Changes,4,1,0,2981,2
nts,15,15,3,22,4,45,2018.4024,1,21,female,Trend,Variance Changes,4,1,0,2981,3
nts,15,15,3,23,1,-60,1730.6325,1,21,female,Trend,Variance Changes,4,0,1,2982,1
nts,15,15,3,24,3,39,2346.2243,1,21,female,Trend,Variance Changes,1,0,1,2983,1
nts,15,15,3,25,4,43,1538.2863,1,21,female,Trend,Variance Changes,3,0,1,2984,1
nts,15,15,3,26,4,42,1979.4498,2,21,female,Trend,Variance Changes,4,1,0,2984,2
nts,15,15,3,27,3,28,1706.2791,2,21,female,Trend,Variance Changes,4,0,1,2985,1
nts,15,15,3,28,4,39,1724.8391,2,21,female,Trend,Variance Changes,3,0,1,2986,1
nts,15,15,3,29,4,29,1521.9555,2,21,female,Trend,Variance Changes,4,1,0,2986,2
nts,15,15,3,30,4,30,2011.3439,2,21,female,Trend,Variance Changes,4,1,0,2986,3
nts,15,15,3,31,4,37,1978.5684,2,21,female,Trend,Variance Changes,4,1,0,2986,4
nts,15,15,3,32,3,25,1746.4523,2,21,female,Trend,Variance Changes,4,0,1,2987,1
nts,15,15,3,33,2,-42,1602.6504,2,21,female,Trend,Variance Changes,3,0,1,2988,1
nts,15,15,3,34,1,-22,2010.5172,2,21,female,Trend,Variance Changes,2,0,1,2989,1
nts,15,15,3,35,4,34,2058.7259,2,21,female,Trend,Variance Changes,1,0,1,2990,1
nts,15,15,3,36,4,25,1682.2949,2,21,female,Trend,Variance Changes,4,1,0,2990,2
nts,15,15,3,37,4,28,2010.6039,2,21,female,Trend,Variance Changes,4,1,0,2990,3
nts,15,15,3,38,4,26,1994.6816,2,21,female,Trend,Variance Changes,4,1,0,2990,4
nts,15,15,3,39,3,17,1746.5341,2,21,female,Trend,Variance Changes,4,0,1,2991,1
nts,15,15,3,40,2,-45,1930.6543,2,21,female,Trend,Variance Changes,3,0,1,2992,1
nts,15,15,3,41,1,-18,1882.3021,2,21,female,Trend,Variance Changes,2,0,1,2993,1
nts,15,15,3,42,4,25,1937.8392,2,21,female,Trend,Variance Changes,1,0,1,2994,1
nts,15,15,3,43,4,32,1802.4072,2,21,female,Trend,Variance Changes,4,1,0,2994,2
nts,15,15,3,44,4,19,1538.538,2,21,female,Trend,Variance Changes,4,1,0,2994,3
nts,15,15,3,45,3,5,1651.4216,2,21,female,Trend,Variance Changes,4,0,1,2995,1
nts,15,15,3,46,4,22,1730.6102,2,21,female,Trend,Variance Changes,3,0,1,2996,1
nts,15,15,3,47,4,23,1578.406,2,21,female,Trend,Variance Changes,4,1,0,2996,2
nts,15,15,3,48,4,21,1634.859,2,21,female,Trend,Variance Changes,4,1,0,2996,3
nts,15,15,3,49,4,17,1842.4341,2,21,female,Trend,Variance Changes,4,1,0,2996,4
nts,15,15,3,50,4,12,1754.3034,2,21,female,Trend,Variance Changes,4,1,0,2996,5
nts,15,15,3,51,2,-34,2091.0423,3,21,female,Trend,Variance Changes,4,0,1,2997,1
nts,15,15,3,52,4,14,1666.347,3,21,female,Trend,Variance Changes,2,0,1,2998,1
nts,15,15,3,53,4,18,1578.684,3,21,female,Trend,Variance Changes,4,1,0,2998,2
nts,15,15,3,54,4,7,2082.503,3,21,female,Trend,Variance Changes,4,1,0,2998,3
nts,15,15,3,55,3,12,1520.335,3,21,female,Trend,Variance Changes,4,0,1,2999,1
nts,15,15,3,56,1,-17,2261.0665,3,21,female,Trend,Variance Changes,3,0,1,3000,1
nts,15,15,3,57,3,22,1963.3041,3,21,female,Trend,Variance Changes,1,0,1,3001,1
nts,15,15,3,58,3,24,1967.8129,3,21,female,Trend,Variance Changes,3,1,0,3001,2
nts,15,15,3,59,3,21,1691.1948,3,21,female,Trend,Variance Changes,3,1,0,3001,3
nts,15,15,3,60,4,-12,1545.7274,3,21,female,Trend,Variance Changes,3,0,1,3002,1
nts,15,15,3,61,2,-20,2131.4326,3,21,female,Trend,Variance Changes,4,0,1,3003,1
nts,15,15,3,62,3,25,1938.27,3,21,female,Trend,Variance Changes,2,0,1,3004,1
nts,15,15,3,63,1,-1,1906.6336,3,21,female,Trend,Variance Changes,3,0,1,3005,1
nts,15,15,3,64,3,25,1740.7416,3,21,female,Trend,Variance Changes,1,0,1,3006,1
nts,15,15,3,65,3,31,1517.4002,3,21,female,Trend,Variance Changes,3,1,0,3006,2
nts,15,15,3,66,3,27,1822.0581,3,21,female,Trend,Variance Changes,3,1,0,3006,3
nts,15,15,3,67,3,21,1714.5841,3,21,female,Trend,Variance Changes,3,1,0,3006,4
nts,15,15,3,68,3,22,1522.7684,3,21,female,Trend,Variance Changes,3,1,0,3006,5
nts,15,15,3,69,3,18,1667.025,3,21,female,Trend,Variance Changes,3,1,0,3006,6
nts,15,15,3,70,3,26,1754.4647,3,21,female,Trend,Variance Changes,3,1,0,3006,7
nts,15,15,3,71,3,17,1562.7714,3,21,female,Trend,Variance Changes,3,1,0,3006,8
nts,15,15,3,72,3,20,1562.4521,3,21,female,Trend,Variance Changes,3,1,0,3006,9
nts,15,15,3,73,3,17,1667.3549,3,21,female,Trend,Variance Changes,3,1,0,3006,10
nts,15,15,3,74,3,15,1634.4651,3,21,female,Trend,Variance Changes,3,1,0,3006,11
nts,15,15,3,75,3,17,1682.1437,3,21,female,Trend,Variance Changes,3,1,0,3006,12
nts,15,15,3,76,3,9,1722.5929,4,21,female,Trend,Variance Changes,3,1,0,3006,13
nts,15,15,3,77,3,17,1816.9448,4,21,female,Trend,Variance Changes,3,1,0,3006,14
nts,15,15,3,78,4,16,1554.4802,4,21,female,Trend,Variance Changes,3,0,1,3007,1
nts,15,15,3,79,4,10,1538.9011,4,21,female,Trend,Variance Changes,4,1,0,3007,2
nts,15,15,3,80,1,-15,2050.7256,4,21,female,Trend,Variance Changes,4,0,1,3008,1
nts,15,15,3,81,2,-49,2050.1615,4,21,female,Trend,Variance Changes,1,0,1,3009,1
nts,15,15,3,82,3,13,1786.6769,4,21,female,Trend,Variance Changes,2,0,1,3010,1
nts,15,15,3,83,4,12,1730.7054,4,21,female,Trend,Variance Changes,3,0,1,3011,1
nts,15,15,3,84,3,14,1698.8445,4,21,female,Trend,Variance Changes,4,0,1,3012,1
nts,15,15,3,85,3,12,1730.2665,4,21,female,Trend,Variance Changes,3,1,0,3012,2
nts,15,15,3,86,3,11,2354.8036,4,21,female,Trend,Variance Changes,3,1,0,3012,3
nts,15,15,3,87,3,13,1610.6952000000001,4,21,female,Trend,Variance Changes,3,1,0,3012,4
nts,15,15,3,88,3,18,1911.9564,4,21,female,Trend,Variance Changes,3,1,0,3012,5
nts,15,15,3,89,3,19,1741.5359,4,21,female,Trend,Variance Changes,3,1,0,3012,6
nts,15,15,3,90,3,30,1523.0322,4,21,female,Trend,Variance Changes,3,1,0,3012,7
nts,15,15,3,91,4,2,2130.8552,4,21,female,Trend,Variance Changes,3,0,1,3013,1
nts,15,15,3,92,3,19,1666.3802,4,21,female,Trend,Variance Changes,4,0,1,3014,1
nts,15,15,3,93,3,21,1698.6253,4,21,female,Trend,Variance Changes,3,1,0,3014,2
nts,15,15,3,94,3,17,1610.6381,4,21,female,Trend,Variance Changes,3,1,0,3014,3
nts,15,15,3,95,3,22,1706.6385,4,21,female,Trend,Variance Changes,3,1,0,3014,4
nts,15,15,3,96,3,28,1874.7622,4,21,female,Trend,Variance Changes,3,1,0,3014,5
nts,15,15,3,97,3,24,1690.4333,4,21,female,Trend,Variance Changes,3,1,0,3014,6
nts,15,15,3,98,3,23,1610.8581,4,21,female,Trend,Variance Changes,3,1,0,3014,7
nts,15,15,3,99,2,-37,1945.8261,4,21,female,Trend,Variance Changes,3,0,1,3015,1
nts,15,15,3,100,3,32,1858.1209,4,21,female,Trend,Variance Changes,2,0,1,3016,1
nts,15,15,3,101,3,28,1674.8287,5,21,female,Trend,Variance Changes,3,1,0,3016,2
nts,15,15,3,102,3,27,1794.3891,5,21,female,Trend,Variance Changes,3,1,0,3016,3
nts,15,15,3,103,4,8,1666.6477,5,21,female,Trend,Variance Changes,3,0,1,3017,1
nts,15,15,3,104,4,10,1754.5988,5,21,female,Trend,Variance Changes,4,1,0,3017,2
nts,15,15,3,105,4,5,1882.4759,5,21,female,Trend,Variance Changes,4,1,0,3017,3
nts,15,15,3,106,3,16,1618.6647,5,21,female,Trend,Variance Changes,4,0,1,3018,1
nts,15,15,3,107,3,21,1746.599,5,21,female,Trend,Variance Changes,3,1,0,3018,2
nts,15,15,3,108,3,18,1650.4684,5,21,female,Trend,Variance Changes,3,1,0,3018,3
nts,15,15,3,109,3,17,1762.5979,5,21,female,Trend,Variance Changes,3,1,0,3018,4
nts,15,15,3,110,3,23,1746.6703,5,21,female,Trend,Variance Changes,3,1,0,3018,5
nts,15,15,3,111,3,11,1517.4504,5,21,female,Trend,Variance Changes,3,1,0,3018,6
nts,15,15,3,112,1,10,1872.1423,5,21,female,Trend,Variance Changes,3,0,1,3019,1
nts,15,15,3,113,3,7,1658.7135,5,21,female,Trend,Variance Changes,1,0,1,3020,1
nts,15,15,3,114,4,20,1658.5571,5,21,female,Trend,Variance Changes,3,0,1,3021,1
nts,15,15,3,115,4,20,1546.3182,5,21,female,Trend,Variance Changes,4,1,0,3021,2
nts,15,15,3,116,4,13,1747.2222,5,21,female,Trend,Variance Changes,4,1,0,3021,3
nts,15,15,3,117,3,10,1554.6366,5,21,female,Trend,Variance Changes,4,0,1,3022,1
nts,15,15,3,118,3,8,1570.5922,5,21,female,Trend,Variance Changes,3,1,0,3022,2
nts,15,15,3,119,1,12,1530.9166,5,21,female,Trend,Variance Changes,3,0,1,3023,1
nts,15,15,3,120,3,8,1666.674,5,21,female,Trend,Variance Changes,1,0,1,3024,1
nts,15,15,3,121,4,7,1642.3944,5,21,female,Trend,Variance Changes,3,0,1,3025,1
nts,15,15,3,122,1,24,1682.5919,5,21,female,Trend,Variance Changes,4,0,1,3026,1
nts,15,15,3,123,1,18,1794.4734,5,21,female,Trend,Variance Changes,1,1,0,3026,2
nts,15,15,3,124,2,10,1578.8388,5,21,female,Trend,Variance Changes,1,0,1,3027,1
nts,15,15,3,125,1,16,1525.0807,5,21,female,Trend,Variance Changes,2,0,1,3028,1
nts,15,15,3,126,1,11,1584.5045,6,21,female,Trend,Variance Changes,1,1,0,3028,2
nts,15,15,3,127,2,8,1970.87,6,21,female,Trend,Variance Changes,1,0,1,3029,1
nts,15,15,3,128,3,-10,1754.0975,6,21,female,Trend,Variance Changes,2,0,1,3030,1
nts,15,15,3,129,4,-11,1556.1028,6,21,female,Trend,Variance Changes,3,0,1,3031,1
nts,15,15,3,130,1,12,1552.5759,6,21,female,Trend,Variance Changes,4,0,1,3032,1
nts,15,15,3,131,2,6,1603.0568,6,21,female,Trend,Variance Changes,1,0,1,3033,1
nts,15,15,3,132,2,3,1531.1152,6,21,female,Trend,Variance Changes,2,1,0,3033,2
nts,15,15,3,133,1,13,1524.1989,6,21,female,Trend,Variance Changes,2,0,1,3034,1
nts,15,15,3,134,1,4,1681.6031,6,21,female,Trend,Variance Changes,1,1,0,3034,2
nts,15,15,3,135,2,13,1546.2992,6,21,female,Trend,Variance Changes,1,0,1,3035,1
nts,15,15,3,136,2,25,1600.582,6,21,female,Trend,Variance Changes,2,1,0,3035,2
nts,15,15,3,137,2,24,1722.6285,6,21,female,Trend,Variance Changes,2,1,0,3035,3
nts,15,15,3,138,2,26,1658.3775,6,21,female,Trend,Variance Changes,2,1,0,3035,4
nts,15,15,3,139,2,29,1539.2508,6,21,female,Trend,Variance Changes,2,1,0,3035,5
nts,15,15,3,140,2,29,1650.4332,6,21,female,Trend,Variance Changes,2,1,0,3035,6
nts,15,15,3,141,2,25,1554.8526,6,21,female,Trend,Variance Changes,2,1,0,3035,7
nts,15,15,3,142,2,37,1537.0702000000001,6,21,female,Trend,Variance Changes,2,1,0,3035,8
nts,15,15,3,143,2,36,6250.576,6,21,female,Trend,Variance Changes,2,1,0,3035,9
nts,15,15,3,144,2,40,1620.729,6,21,female,Trend,Variance Changes,2,1,0,3035,10
nts,15,15,3,145,2,35,1962.5958,6,21,female,Trend,Variance Changes,2,1,0,3035,11
nts,15,15,3,146,2,38,1738.578,6,21,female,Trend,Variance Changes,2,1,0,3035,12
nts,15,15,3,147,2,30,1618.7672,6,21,female,Trend,Variance Changes,2,1,0,3035,13
nts,15,15,3,148,2,30,1586.5939,6,21,female,Trend,Variance Changes,2,1,0,3035,14
nts,15,15,3,149,2,21,1610.936,6,21,female,Trend,Variance Changes,2,1,0,3035,15
nts,15,15,3,150,1,12,1523.3795,6,21,female,Trend,Variance Changes,2,0,1,3036,1
nts,15,15,3,151,2,30,1698.295,7,21,female,Trend,Variance Changes,1,0,1,3037,1
nts,15,15,3,152,2,34,1554.7715,7,21,female,Trend,Variance Changes,2,1,0,3037,2
nts,15,15,3,153,2,37,1532.2308,7,21,female,Trend,Variance Changes,2,1,0,3037,3
nts,15,15,3,154,2,35,1617.3611,7,21,female,Trend,Variance Changes,2,1,0,3037,4
nts,15,15,3,155,2,25,1602.3991,7,21,female,Trend,Variance Changes,2,1,0,3037,5
nts,15,15,3,156,4,-35,1626.8834,7,21,female,Trend,Variance Changes,2,0,1,3038,1
nts,15,15,3,157,3,10,1547.2272,7,21,female,Trend,Variance Changes,4,0,1,3039,1
nts,15,15,3,158,2,25,1525.3409,7,21,female,Trend,Variance Changes,3,0,1,3040,1
nts,15,15,3,159,1,-4,1523.9104,7,21,female,Trend,Variance Changes,2,0,1,3041,1
nts,15,15,3,160,2,22,1696.7211,7,21,female,Trend,Variance Changes,1,0,1,3042,1
nts,15,15,3,161,2,22,1586.987,7,21,female,Trend,Variance Changes,2,1,0,3042,2
nts,15,15,3,162,2,20,1525.2915,7,21,female,Trend,Variance Changes,2,1,0,3042,3
nts,15,15,3,163,2,18,1736.8817,7,21,female,Trend,Variance Changes,2,1,0,3042,4
nts,15,15,3,164,2,21,1922.686,7,21,female,Trend,Variance Changes,2,1,0,3042,5
nts,15,15,3,165,2,25,1554.1382,7,21,female,Trend,Variance Changes,2,1,0,3042,6
nts,15,15,3,166,2,14,1699.193,7,21,female,Trend,Variance Changes,2,1,0,3042,7
nts,15,15,3,167,2,19,1722.7043,7,21,female,Trend,Variance Changes,2,1,0,3042,8
nts,15,15,3,168,2,20,1650.4255,7,21,female,Trend,Variance Changes,2,1,0,3042,9
nts,15,15,3,169,2,21,1650.7031,7,21,female,Trend,Variance Changes,2,1,0,3042,10
nts,15,15,3,170,2,21,1594.2955,7,21,female,Trend,Variance Changes,2,1,0,3042,11
nts,15,15,3,171,1,-12,1530.4421,7,21,female,Trend,Variance Changes,2,0,1,3043,1
nts,15,15,3,172,2,14,1699.3608,7,21,female,Trend,Variance Changes,1,0,1,3044,1
nts,15,15,3,173,2,15,1706.8691,7,21,female,Trend,Variance Changes,2,1,0,3044,2
nts,15,15,3,174,4,-34,2194.3905,7,21,female,Trend,Variance Changes,2,0,1,3045,1
nts,15,15,3,175,3,5,1602.7598,7,21,female,Trend,Variance Changes,4,0,1,3046,1
nts,15,15,3,176,2,28,1674.6982,8,21,female,Trend,Variance Changes,3,0,1,3047,1
nts,15,15,3,177,2,32,1626.4818,8,21,female,Trend,Variance Changes,2,1,0,3047,2
nts,15,15,3,178,2,40,1570.783,8,21,female,Trend,Variance Changes,2,1,0,3047,3
nts,15,15,3,179,2,35,1650.6998,8,21,female,Trend,Variance Changes,2,1,0,3047,4
nts,15,15,3,180,2,32,1634.7747,8,21,female,Trend,Variance Changes,2,1,0,3047,5
nts,15,15,3,181,2,29,1570.3741,8,21,female,Trend,Variance Changes,2,1,0,3047,6
nts,15,15,3,182,2,35,1648.6732,8,21,female,Trend,Variance Changes,2,1,0,3047,7
nts,15,15,3,183,2,25,1602.5361,8,21,female,Trend,Variance Changes,2,1,0,3047,8
nts,15,15,3,184,2,30,1527.9993,8,21,female,Trend,Variance Changes,2,1,0,3047,9
nts,15,15,3,185,2,38,1533.5904,8,21,female,Trend,Variance Changes,2,1,0,3047,10
nts,15,15,3,186,2,33,1699.1934,8,21,female,Trend,Variance Changes,2,1,0,3047,11
nts,15,15,3,187,2,36,1586.6417,8,21,female,Trend,Variance Changes,2,1,0,3047,12
nts,15,15,3,188,2,40,1642.8268,8,21,female,Trend,Variance Changes,2,1,0,3047,13
nts,15,15,3,189,2,35,1642.3,8,21,female,Trend,Variance Changes,2,1,0,3047,14
nts,15,15,3,190,2,22,1578.5981,8,21,female,Trend,Variance Changes,2,1,0,3047,15
nts,15,15,3,191,2,21,1618.6274,8,21,female,Trend,Variance Changes,2,1,0,3047,16
nts,15,15,3,192,2,15,1690.099,8,21,female,Trend,Variance Changes,2,1,0,3047,17
nts,15,15,3,193,1,23,1807.747,8,21,female,Trend,Variance Changes,2,0,1,3048,1
nts,15,15,3,194,1,29,1524.4405,8,21,female,Trend,Variance Changes,1,1,0,3048,2
nts,15,15,3,195,1,28,1526.0075,8,21,female,Trend,Variance Changes,1,1,0,3048,3
nts,15,15,3,196,1,36,1656.2399,8,21,female,Trend,Variance Changes,1,1,0,3048,4
nts,15,15,3,197,1,30,1618.441,8,21,female,Trend,Variance Changes,1,1,0,3048,5
nts,15,15,3,198,1,27,1658.4825,8,21,female,Trend,Variance Changes,1,1,0,3048,6
nts,15,15,3,199,1,27,1642.8288,8,21,female,Trend,Variance Changes,1,1,0,3048,7
nts,15,15,3,200,1,35,1530.9105,8,21,female,Trend,Variance Changes,1,1,0,3048,8
tn,15,75,3,1,2,-9,7263.1069,1,23,male,No Trend,Variance Stable,1,0,1,3049,1
tn,15,75,3,2,2,-15,3549.1099,1,23,male,No Trend,Variance Stable,2,1,0,3049,2
tn,15,75,3,3,1,-58,2671.9701,1,23,male,No Trend,Variance Stable,2,0,1,3050,1
tn,15,75,3,4,3,34,4566.8421,1,23,male,No Trend,Variance Stable,1,0,1,3051,1
tn,15,75,3,5,3,31,3617.6544,1,23,male,No Trend,Variance Stable,3,1,0,3051,2
tn,15,75,3,6,4,56,2768.8094,1,23,male,No Trend,Variance Stable,3,0,1,3052,1
tn,15,75,3,7,3,46,2194.673,1,23,male,No Trend,Variance Stable,4,0,1,3053,1
tn,15,75,3,8,4,52,1984.6766,1,23,male,No Trend,Variance Stable,3,0,1,3054,1
tn,15,75,3,9,3,26,1969.2,1,23,male,No Trend,Variance Stable,4,0,1,3055,1
tn,15,75,3,10,4,57,1945.9193,1,23,male,No Trend,Variance Stable,3,0,1,3056,1
tn,15,75,3,11,4,56,1935.4693,1,23,male,No Trend,Variance Stable,4,1,0,3056,2
tn,15,75,3,12,4,59,2202.3608,1,23,male,No Trend,Variance Stable,4,1,0,3056,3
tn,15,75,3,13,4,54,2056.9603,1,23,male,No Trend,Variance Stable,4,1,0,3056,4
tn,15,75,3,14,4,45,5792.1781,1,23,male,No Trend,Variance Stable,4,1,0,3056,5
tn,15,75,3,15,4,48,1993.9728,1,23,male,No Trend,Variance Stable,4,1,0,3056,6
tn,15,75,3,16,4,53,1689.7663,1,23,male,No Trend,Variance Stable,4,1,0,3056,7
tn,15,75,3,17,4,60,1992.1999,1,23,male,No Trend,Variance Stable,4,1,0,3056,8
tn,15,75,3,18,4,49,2417.6241,1,23,male,No Trend,Variance Stable,4,1,0,3056,9
tn,15,75,3,19,3,31,2225.1151,1,23,male,No Trend,Variance Stable,4,0,1,3057,1
tn,15,75,3,20,2,-23,1884.8539,1,23,male,No Trend,Variance Stable,3,0,1,3058,1
tn,15,75,3,21,1,-52,2288.5475,1,23,male,No Trend,Variance Stable,2,0,1,3059,1
tn,15,75,3,22,4,37,1976.5012,1,23,male,No Trend,Variance Stable,1,0,1,3060,1
tn,15,75,3,23,4,32,2386.1057,1,23,male,No Trend,Variance Stable,4,1,0,3060,2
tn,15,75,3,24,3,29,1905.5265,1,23,male,No Trend,Variance Stable,4,0,1,3061,1
tn,15,75,3,25,4,33,1593.0863,1,23,male,No Trend,Variance Stable,3,0,1,3062,1
tn,15,75,3,26,4,32,1682.1429,2,23,male,No Trend,Variance Stable,4,1,0,3062,2
tn,15,75,3,27,4,28,1840.5254,2,23,male,No Trend,Variance Stable,4,1,0,3062,3
tn,15,75,3,28,3,11,1698.4887,2,23,male,No Trend,Variance Stable,4,0,1,3063,1
tn,15,75,3,29,4,18,1689.1544,2,23,male,No Trend,Variance Stable,3,0,1,3064,1
tn,15,75,3,30,4,18,1602.834,2,23,male,No Trend,Variance Stable,4,1,0,3064,2
tn,15,75,3,31,4,25,2368.566,2,23,male,No Trend,Variance Stable,4,1,0,3064,3
tn,15,75,3,32,4,14,1641.4656,2,23,male,No Trend,Variance Stable,4,1,0,3064,4
tn,15,75,3,33,4,10,1530.0575,2,23,male,No Trend,Variance Stable,4,1,0,3064,5
tn,15,75,3,34,4,22,1945.6526,2,23,male,No Trend,Variance Stable,4,1,0,3064,6
tn,15,75,3,35,2,-29,2313.2433,2,23,male,No Trend,Variance Stable,4,0,1,3065,1
tn,15,75,3,36,1,-9,2008.3913,2,23,male,No Trend,Variance Stable,2,0,1,3066,1
tn,15,75,3,37,4,14,2077.2033,2,23,male,No Trend,Variance Stable,1,0,1,3067,1
tn,15,75,3,38,3,5,1920.9974,2,23,male,No Trend,Variance Stable,4,0,1,3068,1
tn,15,75,3,39,4,0,1631.5611,2,23,male,No Trend,Variance Stable,3,0,1,3069,1
tn,15,75,3,40,4,6,2152.9688,2,23,male,No Trend,Variance Stable,4,1,0,3069,2
tn,15,75,3,41,4,-2,1841.0287,2,23,male,No Trend,Variance Stable,4,1,0,3069,3
tn,15,75,3,42,3,-4,1777.5006,2,23,male,No Trend,Variance Stable,4,0,1,3070,1
tn,15,75,3,43,2,-20,1969.0744,2,23,male,No Trend,Variance Stable,3,0,1,3071,1
tn,15,75,3,44,1,1,1793.3974,2,23,male,No Trend,Variance Stable,2,0,1,3072,1
tn,15,75,3,45,1,2,2154.0775,2,23,male,No Trend,Variance Stable,1,1,0,3072,2
tn,15,75,3,46,1,8,1889.9944,2,23,male,No Trend,Variance Stable,1,1,0,3072,3
tn,15,75,3,47,1,-4,1873.1513,2,23,male,No Trend,Variance Stable,1,1,0,3072,4
tn,15,75,3,48,4,5,1937.7853,2,23,male,No Trend,Variance Stable,1,0,1,3073,1
tn,15,75,3,49,3,-16,1921.9967,2,23,male,No Trend,Variance Stable,4,0,1,3074,1
tn,15,75,3,50,2,-16,2001.5873,2,23,male,No Trend,Variance Stable,3,0,1,3075,1
tn,15,75,3,51,4,-5,1810.1144,3,23,male,No Trend,Variance Stable,2,0,1,3076,1
tn,15,75,3,52,1,0,1848.3182,3,23,male,No Trend,Variance Stable,4,0,1,3077,1
tn,15,75,3,53,1,-22,1962.5942,3,23,male,No Trend,Variance Stable,1,1,0,3077,2
tn,15,75,3,54,4,-15,1865.1101,3,23,male,No Trend,Variance Stable,1,0,1,3078,1
tn,15,75,3,55,2,13,2169.6935,3,23,male,No Trend,Variance Stable,4,0,1,3079,1
tn,15,75,3,56,2,0,1978.0744,3,23,male,No Trend,Variance Stable,2,1,0,3079,2
tn,15,75,3,57,2,13,1914.2768,3,23,male,No Trend,Variance Stable,2,1,0,3079,3
tn,15,75,3,58,2,31,1961.4566,3,23,male,No Trend,Variance Stable,2,1,0,3079,4
tn,15,75,3,59,2,24,1928.3655,3,23,male,No Trend,Variance Stable,2,1,0,3079,5
tn,15,75,3,60,2,11,1913.8003,3,23,male,No Trend,Variance Stable,2,1,0,3079,6
tn,15,75,3,61,2,15,1922.6953,3,23,male,No Trend,Variance Stable,2,1,0,3079,7
tn,15,75,3,62,2,-1,1880.7269,3,23,male,No Trend,Variance Stable,2,1,0,3079,8
tn,15,75,3,63,3,105,1904.0842,3,23,male,No Trend,Variance Stable,2,0,1,3080,1
tn,15,75,3,64,3,90,1920.8596,3,23,male,No Trend,Variance Stable,3,1,0,3080,2
tn,15,75,3,65,3,87,1897.5282,3,23,male,No Trend,Variance Stable,3,1,0,3080,3
tn,15,75,3,66,3,70,1857.9345,3,23,male,No Trend,Variance Stable,3,1,0,3080,4
tn,15,75,3,67,3,61,1769.8448,3,23,male,No Trend,Variance Stable,3,1,0,3080,5
tn,15,75,3,68,3,55,1817.8955,3,23,male,No Trend,Variance Stable,3,1,0,3080,6
tn,15,75,3,69,3,52,1641.5722,3,23,male,No Trend,Variance Stable,3,1,0,3080,7
tn,15,75,3,70,3,62,1894.9934,3,23,male,No Trend,Variance Stable,3,1,0,3080,8
tn,15,75,3,71,3,65,1849.204,3,23,male,No Trend,Variance Stable,3,1,0,3080,9
tn,15,75,3,72,3,45,1889.1041,3,23,male,No Trend,Variance Stable,3,1,0,3080,10
tn,15,75,3,73,3,32,1849.9051,3,23,male,No Trend,Variance Stable,3,1,0,3080,11
tn,15,75,3,74,3,29,1889.2362,3,23,male,No Trend,Variance Stable,3,1,0,3080,12
tn,15,75,3,75,3,30,1938.1079,3,23,male,No Trend,Variance Stable,3,1,0,3080,13
tn,15,75,3,76,3,31,1929.8482,4,23,male,No Trend,Variance Stable,3,1,0,3080,14
tn,15,75,3,77,3,49,1896.956,4,23,male,No Trend,Variance Stable,3,1,0,3080,15
tn,15,75,3,78,3,49,1881.9556,4,23,male,No Trend,Variance Stable,3,1,0,3080,16
tn,15,75,3,79,3,68,2104.9453,4,23,male,No Trend,Variance Stable,3,1,0,3080,17
tn,15,75,3,80,3,54,1881.5962,4,23,male,No Trend,Variance Stable,3,1,0,3080,18
tn,15,75,3,81,3,51,1874.8675,4,23,male,No Trend,Variance Stable,3,1,0,3080,19
tn,15,75,3,82,3,29,1876.8642,4,23,male,No Trend,Variance Stable,3,1,0,3080,20
tn,15,75,3,83,3,45,2018.0243,4,23,male,No Trend,Variance Stable,3,1,0,3080,21
