,ID,rt,lgphcm0,lgphcm1,lgphcm2,lgpparser,lgprnn
106,1,408,7.6370276481823485,7.6370276481823485,7.6370276481823485,1.4775598682159659,1.588870377999237
107,1,592,7.195457106993482,7.195457106993482,7.195457106993482,1.472916980961212,1.5446979423014644
108,1,375,7.14984308400471,7.14984308400471,7.14984308400471,1.472916980961212,1.5403558863070654
109,1,577,7.110212375197548,7.110212375197548,7.110212375197548,1.472916980961212,1.5048457349733178
110,1,387,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.467724608907815,1.7209232716946974
111,1,360,7.729150100284031,7.729150100284031,7.729150100284031,1.504493456694904,1.7305355025005846
112,1,428,7.15158868209663,7.15158868209663,7.15158868209663,1.3980099762924536,1.4972505178697737
113,1,356,7.841887053016724,7.841887053016724,7.841887053016724,0.2231435513142097,1.6772236363985698
114,1,503,7.175598566182747,7.175598566182747,7.175598566182747,2.9444389791664394,1.5792986386049965
115,1,182,7.1422415440909734,7.1422415440909734,7.1422415440909734,1.395241147109697,1.5026477884694722
116,1,534,7.113032543590238,7.113032543590238,7.113032543590238,1.395241147109697,1.5045659389045798
117,1,534,7.087438518765877,7.087438518765877,7.087438518765877,1.3605819979914018,1.5240458673331838
118,1,603,7.06501811176209,7.06501811176209,7.06501811176209,1.3053428103409894,1.653663069598607
119,1,344,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.4970102295531822,1.5996044760719565
120,1,358,8.046471046439263,8.046471046439263,8.046471046439263,1.5459245067117753,1.5615993519489786
121,1,533,7.1187448784181715,7.1187448784181715,7.1187448784181715,1.2941043086518096,1.7064436194971115
122,1,447,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.4809816819816253,1.4360447222396828
123,1,680,7.988662306241191,7.988662306241191,7.988662306241191,1.4809816819816253,1.5398574621373702
124,1,305,8.217252498567062,8.217252498567062,8.217252498567062,0.2231435513142097,1.6645005438964549
125,1,416,7.227457033870212,7.227457033870212,7.227457033870212,2.9277592899677836,1.5910410180392514
126,1,405,7.203159443907938,7.203159443907938,7.203159443907938,1.2873765736842633,1.500792725137964
127,1,411,7.181775370202942,7.181775370202942,7.181775370202942,1.2816843145404386,1.6078870702664076
128,1,563,7.162978058466923,7.162978058466923,7.162978058466923,1.2816843145404386,1.6159518758623772
129,1,398,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.4914048455225082,1.4905146544409138
130,1,326,8.17143904180339,8.17143904180339,8.17143904180339,1.5199302633332639,1.6284074991320672
131,1,352,7.217387198029165,7.217387198029165,7.217387198029165,1.2622903399390413,1.5920207255424488
132,1,524,10.58871407140823,10.58871407140823,10.58871407140823,1.499361262513475,1.5589301580926294
133,1,302,8.474020060024676,8.474020060024676,8.474020060024676,0.2231435513142097,1.5714442680997216
134,1,516,7.3109746539648555,7.3109746539648555,7.3109746539648555,2.895475669814339,1.595162960335973
135,1,594,7.289622136533773,7.289622136533773,7.289622136533773,1.2371598150637486,1.7170529901333271
136,1,439,8.409880944451285,8.409880944451285,8.409880944451285,2.268921325173959,1.5587554914303352
137,1,521,8.256033368424415,8.256033368424415,8.256033368424415,2.268921325173959,1.590152960980292
138,1,437,8.131715719891417,8.131715719891417,8.131715719891417,0.2231435513142097,1.6069480355828376
139,1,536,7.410048279055909,7.410048279055909,7.410048279055909,1.2121936374707933,1.6432199567446326
140,1,341,8.138388425124331,8.138388425124331,8.138388425124331,0.2231435513142097,1.4913908233301123
141,1,380,7.441758717239191,7.441758717239191,7.441758717239191,2.8430864849061512,1.707252751264566
142,1,477,8.09481699092528,8.09481699092528,8.09481699092528,0.2231435513142097,1.575022941444816
143,1,536,7.472794076939172,7.472794076939172,7.472794076939172,2.6591619929109322,1.5948094355232432
144,1,334,7.527175445430185,7.527175445430185,7.527175445430185,1.2163953243244934,1.5380291157540553
145,1,369,7.500053399014082,7.500053399014082,7.500053399014082,1.1740392090201073,1.5992597029914093
146,1,681,7.475956154682443,7.475956154682443,7.475956154682443,1.1341437170465953,1.6993315904219497
147,1,511,8.372700452469866,8.372700452469866,8.372700452469866,2.220023492301024,1.681510317958709
148,1,402,8.252950525719996,8.252950525719996,8.252950525719996,2.220023492301024,1.5580500522985143
149,1,530,8.153171935808047,8.153171935808047,8.153171935808047,2.1166615512160605,1.6257962468687344
150,1,516,10.471601741773958,10.471601741773958,10.471601741773958,1.5683453185345737,1.535006271326102
151,1,424,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.422318308921654
152,1,519,8.818378562932617,8.818378562932617,8.818378562932617,2.5616281986466083,1.5535449165727542
153,1,364,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.6119134342813817
154,1,531,8.639643008284235,8.639643008284235,8.639643008284235,2.5616281986466083,1.5775984343125418
155,1,492,7.802724608435285,7.802724608435285,7.802724608435285,1.1461605820285685,1.6812312994854357
156,1,415,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.576626992342151,1.6424874068014703
157,1,434,9.391748036357919,9.391748036357919,9.391748036357919,1.6087841039766821,1.615892558381592
158,1,456,7.829353852917499,7.829353852917499,7.829353852917499,1.1446730620446441,1.5871794112342328
159,1,482,7.791029152176675,7.791029152176675,7.791029152176675,1.1446730620446441,1.662040397939643
160,1,677,8.480217137874703,8.480217137874703,8.480217137874703,0.2231435513142097,1.5025973692888803
161,1,371,0.040821994520255166,0.2231435513142097,0.5108256237659907,4.304708386889911,1.5240267133679328
162,1,657,8.779294997413771,8.779294997413771,8.779294997413771,1.1305231009491634,1.6186020274249109
163,1,543,8.433319607408748,8.433319607408748,8.433319607408748,2.1578106087953417,1.607847867321049
164,1,750,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.5920028506119999,1.513888196706933
165,1,552,9.353506214509126,9.353506214509126,9.353506214509126,1.6489043560223335,1.4819610521634816
166,1,549,7.992105474178896,7.992105474178896,7.992105474178896,1.135526082497563,1.479800803551377
167,1,554,7.947225923900496,7.947225923900496,7.947225923900496,1.135526082497563,1.6657597289342096
168,1,451,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.4598662644298488
169,1,412,8.854276739561085,8.854276739561085,8.854276739561085,2.5411811559917745,1.6665288595982461
170,1,418,7.971344139957566,7.971344139957566,7.971344139957566,1.1253616039043122,1.495460075601227
171,1,591,7.932254096299006,7.932254096299006,7.932254096299006,1.1253616039043122,1.592586871426189
172,1,501,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.6166625073737317,1.6885029772430882
173,1,539,9.351600757935108,9.351600757935108,9.351600757935108,1.664754353104809,1.6912705130909558
174,1,526,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.604129731288374,1.5779950201282547
175,1,491,9.10182107479486,9.10182107479486,9.10182107479486,1.664754353104809,1.5830409060130401
176,1,450,8.02400232562935,8.02400232562935,8.02400232562935,1.1274123984882742,1.6063988833835567
177,1,724,8.075904680900836,8.075904680900836,8.075904680900836,1.1274123984882742,1.5962428144467613
178,1,573,8.90178771406035,8.90178771406035,8.90178771406035,2.21181485658373,1.5728328129267388
179,1,567,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.620866608257724,1.6820055372367118
180,1,717,9.331944391337837,9.331944391337837,9.331944391337837,1.6546892520455099,1.5558521820158653
181,1,463,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.4334072156236084
182,1,446,9.156299703849871,9.156299703849871,9.156299703849871,2.491165560689532,1.613247249638176
183,1,464,8.21077378049496,8.21077378049496,8.21077378049496,1.131626100740553,1.6817753975662295
184,1,427,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.585100428035079,1.5855913981651046
185,1,635,9.220179482135103,9.220179482135103,9.220179482135103,1.641294986378721,1.6600509383015296
186,1,565,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.5736034594248849,1.606862570629659
187,1,517,9.033075066979267,9.033075066979267,9.033075066979267,1.62841169591988,1.6234875690455306
188,1,506,9.053416605841383,9.053416605841383,9.053416605841383,0.2231435513142097,1.494582926105237
189,1,489,0.040821994520255166,0.2231435513142097,0.5108256237659907,4.456007047671871,1.635733292443088
190,1,433,9.202592894197636,9.202592894197636,9.202592894197636,1.148706233987025,1.4716029077217987
191,1,521,8.398596620262696,8.398596620262696,8.398596620262696,1.148706233987025,1.6649003021885642
192,1,660,9.008587019833177,9.008587019833177,9.008587019833177,0.2231435513142097,1.5597324157385832
193,1,521,8.866697485013557,8.866697485013557,8.866697485013557,4.117409835153096,1.5559523239802484
194,1,390,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.5824450060648911,1.5195541296965775
195,1,441,9.153391216587991,9.153391216587991,9.153391216587991,1.6360771609806866,1.6978410831378166
196,1,415,0.040821994520255166,0.2231435513142097,0.5108256237659907,3.9051573856421644,1.523641181023324
197,1,374,9.2943376203884,9.2943376203884,9.2943376203884,1.1424861000597297,1.541093620621241
198,1,423,8.767168820870145,8.767168820870145,8.767168820870145,2.2852481733407686,1.6853479251882002
199,1,371,0.040821994520255166,0.2231435513142097,0.5108256237659907,1.590851936022335,1.5362212788967924
200,1,376,9.16215626872176,9.16215626872176,9.16215626872176,1.6433574334002656,1.6136921256919528
201,1,258,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.4102632999615858
202,1,533,9.229410040211954,9.229410040211954,9.229410040211954,2.56132897595347,1.431398752792675
203,1,538,8.784615694071931,8.784615694071931,8.784615694071931,1.1518163247315742,1.4579601701952187
204,1,387,8.694396938551428,8.694396938551428,8.694396938551428,1.147992067938515,1.5359618490766596
205,1,461,8.616672840990807,8.616672840990807,8.616672840990807,1.147992067938515,1.5020303453337445
206,1,374,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.5550075891298178
207,1,475,0.040821994520255166,0.2231435513142097,0.5108256237659907,4.280260474618781,1.3960570008526731
208,1,434,10.484017246269467,10.484017246269467,10.484017246269467,1.1335234315451435,1.5463886124806678
209,1,425,9.013678330933336,9.013678330933336,9.013678330933336,0.2231435513142097,1.665995199552731
210,1,422,0.040821994520255166,0.2231435513142097,0.5108256237659907,3.807672080971671,1.5260290556029175
211,1,419,9.346068417019772,9.346068417019772,9.346068417019772,1.1335234315451435,1.5789980863325164
212,1,374,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.6907094266622589
213,1,374,0.040821994520255166,0.2231435513142097,0.5108256237659907,4.051536469730215,1.4604891489146101
214,1,380,10.081081245558085,10.081081245558085,10.081081245558085,1.1192005127350195,1.7244236916275348
215,1,437,14.973950466776895,14.973950466776895,14.973950466776895,1.6746393437716205,1.4755815820072364
216,1,646,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.557468319168837
217,1,410,9.525334582729386,9.525334582729386,9.525334582729386,3.8374953648063483,1.5752717536306973
218,1,359,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.4594130463880413
219,1,526,9.362560554066444,9.362560554066444,9.362560554066444,2.578259881805362,1.6602120094950708
220,1,492,9.193873980009162,9.193873980009162,9.193873980009162,2.3584321060131583,1.5827700582721087
221,1,528,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.5953258117896205
222,1,490,0.040821994520255166,0.2231435513142097,0.5108256237659907,3.661139751024782,1.3753444797129495
223,1,360,9.961577217186134,9.961577217186134,9.961577217186134,1.1423216769172,1.4418685889681955
224,1,579,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.3976670986542048
225,1,494,9.329200255888187,9.329200255888187,9.329200255888187,2.5525268374629775,1.5491622560526026
226,1,520,9.138340890741027,9.138340890741027,9.138340890741027,1.113628313124573,1.6682192552422657
227,1,407,9.240871574066825,9.240871574066825,9.240871574066825,2.3269171936535766,1.4966431861955576
228,1,456,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.5864778874289525
229,1,452,9.671054859579199,9.671054859579199,9.671054859579199,3.5600986642480104,1.551686543639479
230,1,404,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.4402707755255502
231,1,434,9.47464085587928,9.47464085587928,9.47464085587928,3.5600986642480104,1.5476947935830718
232,1,335,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.6199249229543355
233,1,595,9.408683274798868,9.408683274798868,9.408683274798868,2.528078821653207,1.5533337127071214
234,1,383,9.249798645161556,9.249798645161556,9.249798645161556,1.1257374349358,1.5801376703721266
235,1,585,9.298971382502772,9.298971382502772,9.298971382502772,1.1170133740390003,1.6334807251871049
236,1,410,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.6334759934300316
237,1,484,0.040821994520255166,0.2231435513142097,0.5108256237659907,3.3238206697313055,1.5423237847478748
238,1,574,10.114417877815407,10.114417877815407,10.114417877815407,1.0897647338639431,1.44008803779875
239,1,421,9.239972013592265,9.239972013592265,9.239972013592265,1.0897647338639431,1.5440760444402188
240,1,365,9.501233706775018,9.501233706775018,9.501233706775018,2.3440222828582193,1.7167110418060023
241,1,312,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.5119349320198445
242,1,586,9.641358541421695,9.641358541421695,9.641358541421695,3.2272130663060277,1.5250963398651822
243,1,295,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.5121114099102624
244,1,509,0.040821994520255166,0.2231435513142097,0.5108256237659907,2.505410629985706,1.4900879333619375
245,1,735,10.123082087407504,10.123082087407504,10.123082087407504,1.0927152427742293,1.6690306110421642
246,1,502,9.470909746691664,9.470909746691664,9.470909746691664,0.2231435513142097,1.5660886347548368
247,1,328,9.33239492742294,9.33239492742294,9.33239492742294,3.95717845410124,1.6208244556451945
248,1,358,9.217393893912906,9.217393893912906,9.217393893912906,0.2231435513142097,1.5352254683747848
249,1,362,9.119986461278879,9.119986461278879,9.119986461278879,3.5839742082112975,1.4826625046502384
250,1,498,9.036227911116399,9.036227911116399,9.036227911116399,0.2231435513142097,1.649082313619971
251,1,530,8.96335747303072,8.96335747303072,8.96335747303072,3.3128214377107272,1.6117365081979713
252,1,566,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.5066093787476031
253,1,472,9.830151882812993,9.830151882812993,9.830151882812993,3.1730594953355684,1.552127296471572
254,1,530,8.95569333320774,8.95569333320774,8.95569333320774,2.3288720573627595,1.5505228519089935
255,1,502,13.46496258039993,13.46496258039993,13.46496258039993,1.7612733442052244,1.6422149849114491
256,1,725,8.94336522181245,8.94336522181245,8.94336522181245,2.3021365619257503,1.5677211281187102
257,1,616,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.6814609936773321
258,1,548,9.785580859587817,9.785580859587817,9.785580859587817,3.0941878165446077,1.5194868480795378
259,1,493,8.941345167819726,8.941345167819726,8.941345167819726,2.2763827206000222,1.5726478015615863
260,1,433,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.628547300895521
261,1,539,9.661191288066853,9.661191288066853,9.661191288066853,3.0317722100371864,1.5430012018827017
262,1,813,8.941552632028328,8.941552632028328,8.941552632028328,0.2231435513142097,1.4801783728501052
263,1,501,8.888005893285897,8.888005893285897,8.888005893285897,3.2572119736117466,1.5253768030387647
264,1,475,8.840180064719902,8.840180064719902,8.840180064719902,0.2231435513142097,1.5437618217582854
265,1,420,8.797265818951011,8.797265818951011,8.797265818951011,3.2572119736117466,1.437613768956979
266,1,492,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.549184422935561
267,1,410,10.705306012855619,10.705306012855619,10.705306012855619,2.54935787661274,1.494140058639782
268,1,463,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.506150537433149
269,1,556,9.765029376278893,9.765029376278893,9.765029376278893,2.966059057987829,1.4818959249156054
270,1,432,8.869558830266694,8.869558830266694,8.869558830266694,2.21528276459125,1.6802983340963076
271,1,528,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.5931541443386874
272,1,403,0.040821994520255166,0.2231435513142097,0.5108256237659907,2.9055663198158443,1.498181805697771
273,1,756,11.054671937044496,11.054671937044496,11.054671937044496,1.131014422757216,1.5298009792130876
274,1,605,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.5610806454684398
275,1,444,9.722218828761658,9.722218828761658,9.722218828761658,2.8452513226156935,1.5308161936796503
276,1,522,11.756566909687793,11.756566909687793,11.756566909687793,1.7969008687284753,1.4796281039542396
277,1,603,10.842906815825405,10.842906815825405,10.842906815825405,1.7820567987204865,1.5199538949105105
278,1,466,10.394009352135928,10.394009352135928,10.394009352135928,1.7820567987204865,1.6270446779667496
279,1,394,9.089015368750292,9.089015368750292,9.089015368750292,2.2169169945124563,1.5263544158534836
280,1,464,0.040821994520255166,0.2231435513142097,0.5108256237659907,2.8083981749364906,1.600242479542064
281,1,480,10.765443923994406,10.765443923994406,10.765443923994406,1.1501700983329581,1.6049875993141425
282,1,539,0.040821994520255166,0.2231435513142097,0.5108256237659907,0.2231435513142097,1.4953858868166625
283,1,548,9.837485835086385,9.837485835086385,9.837485835086385,2.8083981749364906,1.5891604785852906
284,1,769,9.14909890950883,9.14909890950883,9.14909890950883,0.2231435513142097,1.5381202039658366
285,1,516,9.09078697179056,9.09078697179056,9.09078697179056,3.175161863862222,1.6218783037412328
286,1,612,9.038820705269716,9.038820705269716,9.038820705269716,2.2105525547172618,1.6278831698669423
